"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","colocated","queryTime"
"1020","USGS","374326119332400","ILLILOUETTE C NR HAPPY ISLES CA","ST",37.72381535,-119.557662,FALSE,2021-08-20 13:28:01
"1021","USGS","11136600","SANTA BARBARA CYN C NR VENTUCOPA CA","ST",34.82081299,-119.5573483,FALSE,2021-08-20 13:28:01
"1022","USGS","11264000","ILLILOUETTE C NR YOSEMITE VILLAGE CA","ST",37.72520416,-119.5571065,FALSE,2021-08-20 13:28:01
"1023","USGS","374442119330201","TENAYA C BL MIRROR LAKE NR YOSEMITE VILLAGE CA","ST",37.74492534,-119.5515518,FALSE,2021-08-20 13:28:01
"1024","USGS","11222700","KINGS R A PEOPLES WEIR NR KINGSBURG CA","ST",36.48495089,-119.5404054,FALSE,2021-08-20 13:28:01
"1025","USGS","374534119315200","TENAYA C NR HALF DOME AB MIRROR LK CA","ST",37.7593693,-119.5321069,FALSE,2021-08-20 13:28:01
"1026","USGS","11119530","FRANKLIN C A CARPINTERIA CA","ST",34.40416149,-119.519012,FALSE,2021-08-20 13:28:01
"1027","USGS","345207119310401","SANTA BARBARA CYN A FOOTHILL RD CA","ST",34.8685881,-119.5187351,FALSE,2021-08-20 13:28:01
"1028","USGS","10296650","W WALKER RV ABV TOPAZ LAKE AT TOPAZ, CA","ST",38.6107425,-119.5176678,FALSE,2021-08-20 13:28:01
"1029","USGS","374353119304801","MERCED R BL SUNRISE C CA","ST",37.73131489,-119.5143267,FALSE,2021-08-20 13:28:01
"1030","USGS","374402119304401","SUNRISE C UPSTREAM FROM","ST",37.73381475,-119.5132157,FALSE,2021-08-20 13:28:01
"1031","USGS","374403119302700","MERCED R AB SUNRISE C CA","ST",37.7340925,-119.5084932,FALSE,2021-08-20 13:28:01
"1032","USGS","11119500","CARPINTERIA C NR CARPINTERIA CA","ST",34.4013836,-119.4865103,FALSE,2021-08-20 13:28:01
"1033","USGS","375000119270000","TENAYA C AB TENAYA LK CA","ST",37.83325778,-119.4509933,FALSE,2021-08-20 13:28:01
"1034","USGS","10296000","W WALKER RV BLW L WALKER RV NR COLEVILLE, CA","ST",38.3796366,-119.4501649,FALSE,2021-08-20 13:28:01
"1035","USGS","10296500","W WALKER RV NR COLEVILLE, CA","ST",38.51324495,-119.4498872,FALSE,2021-08-20 13:28:01
"1036","USGS","10295500","L WALKER RV NR BRIDGEPORT, CA","ST",38.3607482,-119.4448868,FALSE,2021-08-20 13:28:01
"1037","USGS","380834119261201","ROBINSON C BL BARNEY LK NR BRIDGEPORT CA","ST",38.14277778,-119.4366667,FALSE,2021-08-20 13:28:01
"1038","USGS","374838119255000","LONG MDW C AB SUNRISE HSC CA","ST",37.81048086,-119.4315472,FALSE,2021-08-20 13:28:01
"1039","USGS","374740119253800","LONG MDW C TRIB NR SUNRISE HSC CA","ST",37.79437015,-119.4282133,FALSE,2021-08-20 13:28:01
"1040","USGS","375439119252500","TUOLUMNE R NR GLEN AULIN BL CONNESS C CA","ST",37.91075665,-119.4246052,FALSE,2021-08-20 13:28:01
"1041","USGS","375433119250900","TUOLUMNE RIVER BL CONNESS C NR TUOLUMNE MEADOWS CA","ST",37.90970278,-119.4206972,FALSE,2021-08-20 13:28:01
"1042","USGS","374420119251000","MERCED R BL MERCED LK HSC CA","ST",37.73881628,-119.420433,FALSE,2021-08-20 13:28:01
"1043","USGS","374417119250401","MERCED R BL MERCED LAKE NR TUOLUMNE MEADOWS CA","ST",37.73805556,-119.4177778,FALSE,2021-08-20 13:28:01
"1044","USGS","375438119245600","CONNESS C BL GLEN AULIN HSC CA","ST",37.910479,-119.4165492,FALSE,2021-08-20 13:28:01
"1045","USGS","375144119241601","CATHEDRAL C AB JOHN MUIR TRAIL NR TUOLUMNE MEADOWS","ST",37.8622222,-119.4044444,FALSE,2021-08-20 13:28:01
"1046","USGS","375145119241501","CATHEDRAL C BL JOHN MUIR TR NR TUOLUMNE MEADOWS CA","ST",37.8625,-119.4041667,FALSE,2021-08-20 13:28:01
"1047","USGS","374415119241000","MERCED R AB MERCED LK HSC CA","ST",37.73742784,-119.4037653,FALSE,2021-08-20 13:28:01
"1048","USGS","355428119234901","DEER C ON PIXLEY NWR CA","ST",35.90773144,-119.397894,FALSE,2021-08-20 13:28:01
"1049","USGS","374423119234800","FLETCHER C AT FOOT BR NR YOSEMITE VILLAGE CA","ST",37.7397222,-119.3966667,FALSE,2021-08-20 13:28:01
"1050","USGS","375240119225800","TUOLUMNE R BL TUOLUMNE MEADOWS CA","ST",37.8777025,-119.3837688,FALSE,2021-08-20 13:28:01
"1051","USGS","11221900","KINGS R A PIEDRA BRIDGE NR PIEDRA PO CA","ST",36.8168938,-119.383181,FALSE,2021-08-20 13:28:01
"1052","USGS","375234119225900","TUOLUMNE R AB BUDD C A TUOLUMNE MEADOWS CA","ST",37.8761111,-119.3830556,FALSE,2021-08-20 13:28:01
"1053","USGS","375304119224201","DELANEY C AB DELANY MDW NR TUOLUMNE MEADOWS CA","ST",37.8846111,-119.3785389,FALSE,2021-08-20 13:28:01
"1054","USGS","375303119224101","DELANEY C BL PACIFIC CREST TR NR TUOLUMNE MEADOWS","ST",37.88416667,-119.3780556,FALSE,2021-08-20 13:28:01
"1055","USGS","375306119223001","DELANEY C AB PACIFIC CREST TR NR TUOLUMNE MEADOWS","ST",37.885,-119.375,FALSE,2021-08-20 13:28:01
"1056","USGS","374240119215800","MERCED R AB WASHBURN LK BL RED PEAK FK CA","ST",37.7110411,-119.3670945,FALSE,2021-08-20 13:28:01
"1057","USGS","374237119215500","MERCED R AB WASHBURN LK CA","ST",37.7102078,-119.366261,FALSE,2021-08-20 13:28:01
"1058","USGS","381406119213501","BUCKEYE C AB CAMPGROUND NR BRIDGEPORT CA","ST",38.235,-119.3597222,FALSE,2021-08-20 13:28:01
"1059","USGS","11136500","CUYAMA R NR VENTUCOPA CA","ST",34.68804167,-119.3587333,FALSE,2021-08-20 13:28:01
"1060","USGS","11274725","TUOLUMNE R A TUOLUMNE MEADOWS CA","ST",37.87603638,-119.3551562,FALSE,2021-08-20 13:28:01
"1061","USGS","375234119211400","TUOLUMNE R AB HWY120 BRIDGE A TUOLUMNE MEADOWS CA","ST",37.8761111,-119.3538889,FALSE,2021-08-20 13:28:01
"1062","USGS","374727119210000","FLETCHER C BL VOGELSANG HIGH SIERRA CAMP CA","ST",37.79076075,-119.3509867,FALSE,2021-08-20 13:28:01
"1063","USGS","375616119204401","LOWER YOUNG LAKE OUTLET NR TUOLUMNE MEADOWS CA","ST",37.93777778,-119.3455556,FALSE,2021-08-20 13:28:01
"1064","USGS","351745119203401","CALIFORNIA AQUEDUCT A TUPMAN CA","ST",35.2958333,-119.3427778,FALSE,2021-08-20 13:28:01
"1065","USGS","374749119202500","FLETCHER C AB FLETCHER LAKE CA","ST",37.7968719,-119.3412642,FALSE,2021-08-20 13:28:01
"1066","USGS","375211119195400","LYELL FORK AB TWIN BRIDGES NR TUOLUMNE MEADOWS CA","ST",37.8697222,-119.3316667,FALSE,2021-08-20 13:28:01
"1067","USGS","375240119194600","DANA FORK NR TUOLUMNE MEADOWS CA","ST",37.87770344,-119.3304327,FALSE,2021-08-20 13:28:01
"1068","USGS","351355119194801","CALIFORNIA AQUEDUCT CHECK 29 NR TUPMAN CA","ST",35.23194444,-119.33,FALSE,2021-08-20 13:28:01
"1069","USGS","375210119194200","LYELL FORK IN TUOLUMNE MEADOWS CA","ST",37.8693703,-119.3293213,FALSE,2021-08-20 13:28:01
"1070","USGS","10291500","BUCKEYE CK NR BRIDGEPORT, CA","ST",38.23880787,-119.3259923,FALSE,2021-08-20 13:28:01
"1071","USGS","10290500","ROBINSON CK AT TWIN LKS OUTLET NR BRIDGEPORT, CA","ST",38.17214225,-119.3246032,FALSE,2021-08-20 13:28:01
"1072","USGS","374224119192700","LYELL FORK MERCED R NR TUOLUMNE MEADOWS CA","ST",37.70666667,-119.3241667,FALSE,2021-08-20 13:28:01
"1073","USGS","375245119180700","DANA FORK BL GAYLOR CREEK NR TUOLUMNE MEADOWS CA","ST",37.87916667,-119.3019444,FALSE,2021-08-20 13:28:01
"1074","USGS","380621119165601","GREEN C AB CAMPGROUND NR BRIDGEPORT CA","ST",38.1058333,-119.2822222,FALSE,2021-08-20 13:28:01
"1075","USGS","10291800","BUCKEYE C A HWY 395 NR BRIDGEPORT CA","ST",38.26380805,-119.2779345,FALSE,2021-08-20 13:28:01
"1076","USGS","10291100","ROBINSON C A HWY 395 NR BRIDGEPORT CA","ST",38.2599193,-119.273212,FALSE,2021-08-20 13:28:01
"1077","USGS","374620119155200","MACLURE C AB LYELL FORK NR TUOLUMNE MEADOWS CA","ST",37.7722222,-119.2644444,FALSE,2021-08-20 13:28:01
"1078","USGS","374813119154901","LYELL FK TUOLUMNE R 1.4 MI BL KUNA C NR TUOLUMNE M","ST",37.8036111,-119.263611,FALSE,2021-08-20 13:28:01
"1079","USGS","374742119154401","LYELL FK TUOLUMNE R .56 MI BL KUNA C NR TUOLUMNE M","ST",37.795,-119.2618889,FALSE,2021-08-20 13:28:01
"1080","USGS","374640119154101","LYELL FORK TUOLUMNE R BL MACLURE C NR TUOLUMNE MDW","ST",37.77777778,-119.2613889,FALSE,2021-08-20 13:28:01
"1081","USGS","374530119152600","LYELL FORK TUOLUMNE R NR TUOLUMNE MEADOWS CA","ST",37.7583333,-119.2580556,FALSE,2021-08-20 13:28:01
"1082","USGS","10292100","BUCKEYE C A BRIDGEPORT RES NR BRIDGEPORT CA","ST",38.2768636,-119.2579336,FALSE,2021-08-20 13:28:01
"1083","USGS","10291200","ROBINSON C A BRIDGEPORT RES NR BRIDGEPORT CA","ST",38.27297484,-119.2551557,FALSE,2021-08-20 13:28:01
"1084","USGS","10289500","GREEN CK NR BRIDGEPORT, CA","ST",38.17380969,-119.2337656,FALSE,2021-08-20 13:28:01
"1085","USGS","10290200","E WALKER R A BRIDGEPORT CA","ST",38.25825265,-119.2259875,FALSE,2021-08-20 13:28:01
"1086","USGS","10293000","E WALKER RV NR BRIDGEPORT, CA","ST",38.3276958,-119.2148759,FALSE,2021-08-20 13:28:01
"1087","USGS","10289000","VIRGINIA CK NR BRIDGEPORT, CA","ST",38.19186474,-119.2101533,FALSE,2021-08-20 13:28:01
"1088","USGS","380505119113301","VIRGINIA C A CONWAY SUMMIT NR LEE VINING CA","ST",38.0847222,-119.1925,FALSE,2021-08-20 13:28:01
"1089","USGS","10293030","E WALKER R A STATELINE NR BRIDGEPORT CA","ST",38.41436107,-119.166818,FALSE,2021-08-20 13:28:01
"1090","USGS","11218500","KINGS R BL NF NR TRIMMER CA","ST",36.87466959,-119.1417828,FALSE,2021-08-20 13:28:01
"1091","USGS","374650119073901","ALGER C A HWY 158 NR AB SILVER LAKE NR JUNE LK CA","ST",37.78048599,-119.1284792,FALSE,2021-08-20 13:28:01
"1092","USGS","374643119073701","SILVER LAKE SITE 1 NR JUNE LAKE CA","ST",37.7785416,-119.1279236,FALSE,2021-08-20 13:28:01
"1093","USGS","374628119072801","SILVER LAKE SITE 3 NR JUNE LAKE CA","ST",37.77437507,-119.1254235,FALSE,2021-08-20 13:28:01
"1094","USGS","11213500","KINGS R AB NF NR TRIMMER CA","ST",36.8632806,-119.124282,FALSE,2021-08-20 13:28:01
"1095","USGS","374638119072101","SILVER LAKE SITE 2 NR JUNE LAKE CA","ST",37.77715277,-119.123479,FALSE,2021-08-20 13:28:01
"1096","USGS","10287300","RUSH C PP TAILRACE NR JUNE LAKE CA","ST",37.76631976,-119.1223677,FALSE,2021-08-20 13:28:01
"1097","USGS","374557119071401","RUSH C A HWY 158 NR JUNE LAKE CA","ST",37.7657642,-119.1215344,FALSE,2021-08-20 13:28:01
"1098","USGS","374553119070101","REVERSED C A DREAM MTN RD NR JUNE LAKE CA","ST",37.76465316,-119.1179232,FALSE,2021-08-20 13:28:01
"1099","USGS","11113900","SATICOY DIV NR SATICOY","ST",34.29277989,-119.1173279,FALSE,2021-08-20 13:28:01
"1100","USGS","341742119065401","SANTA CLARA R A FREEMAN DIV CA","ST",34.295002,-119.115939,FALSE,2021-08-20 13:28:01
"1101","USGS","10287400","RUSH C AB GRANT LK NR JUNE LK CA","ST",37.80631867,-119.1090349,FALSE,2021-08-20 13:28:01
"1102","USGS","374557119055501","REVERSED C A REVERSED C ROAD NR JUNE LAKE CA","ST",37.7657643,-119.0995896,FALSE,2021-08-20 13:28:01
"1103","USGS","374613119052201","REVERSED C BL SKI AREA A HWY 158 NR JUNE LAKE CA","ST",37.7702087,-119.0904229,FALSE,2021-08-20 13:28:01
"1104","USGS","374635119050801","GULL LAKE SITE 1 A JUNE LAKE CA","ST",37.77631965,-119.086534,FALSE,2021-08-20 13:28:01
"1105","USGS","374618119045801","REVERSED C BL GULL LAKE A HWY 158 NR JUNE LAKE CA","ST",37.77159758,-119.0837562,FALSE,2021-08-20 13:28:01
"1106","USGS","374626119045401","GULL LAKE SITE 3 NR JUNE LAKE CA","ST",37.77381974,-119.082645,FALSE,2021-08-20 13:28:01
"1107","USGS","11113500","SANTA PAULA C NR SANTA PAULA","ST",34.4133295,-119.0823272,FALSE,2021-08-20 13:28:01
"1108","USGS","374636119044801","GULL LAKE SITE 2 NR JUNE LAKE CA","ST",37.77659745,-119.0809784,FALSE,2021-08-20 13:28:01
"1109","USGS","374640119044501","GULL LAKE INLET A JUNE LAKE CA","ST",37.7777085,-119.080145,FALSE,2021-08-20 13:28:01
"1110","USGS","342113119014001","SANTA CLARA R 1.4 MI US FM BR ON SO MTN RD CA","ST",34.35361036,-119.0287138,FALSE,2021-08-20 13:28:01
"1111","USGS","11105780","BIG SYCAMORE CYN C NR POINT MUGU CA","ST",34.0750074,-119.0153776,FALSE,2021-08-20 13:28:01
"1112","USGS","11230540","SF SAN JOAQUIN R A MONO HOT SPRINGS CA","ST",37.32605417,-119.013451,FALSE,2021-08-20 13:28:01
"1113","USGS","374317119003301","DEADMAN C NR LO CAMPGROUND NR MAMMOTH LAKES CA","ST",37.72132176,-119.0101415,FALSE,2021-08-20 13:28:01
"1114","USGS","373620119002801","MAMMOTH C BL LK MARY NR MAMMOTH LAKES CA","ST",37.6054923,-119.0087429,FALSE,2021-08-20 13:28:01
"1115","USGS","10265125","MAMMOTH C A TWIN LAKES NR MAMMOTH LAKES CA","ST",37.623825,-119.0056889,FALSE,2021-08-20 13:28:01
"1116","USGS","373557118594401","MAMMOTH C AB LK MARY NR MAMMOTH LAKES CA","ST",37.5991035,-118.99652,FALSE,2021-08-20 13:28:01
"1117","USGS","10265127","MAMMOTH C TRIB BL MILL CITY NR MAMMOTH LAKES CA","ST",37.6225,-118.9930556,FALSE,2021-08-20 13:28:01
"1118","USGS","341245118592201","CONEJO C A ADOLFO RD CA","ST",34.21250494,-118.9903783,FALSE,2021-08-20 13:28:01
"1119","USGS","373749118591801","MAMMOTH C AB OLD MAMMOTH NR MAMMOTH LAKES CA","ST",37.6302135,-118.9893002,FALSE,2021-08-20 13:28:01
"1120","USGS","373531118591401","MAMMOTH C A TRAILHEAD NR MAMMOTH LAKES CA","ST",37.59188137,-118.988186,FALSE,2021-08-20 13:28:01
"1121","USGS","374506118585701","GLASS C NR CRESTVIEW NR MAMMOTH LAKES CA","ST",37.75159857,-118.9834762,FALSE,2021-08-20 13:28:01
"1122","USGS","373806118575701","MAMMOTH C A SHERWIN C RD NR MAMMOTH LAKES CA","ST",37.63493527,-118.9668,FALSE,2021-08-20 13:28:01
"1123","USGS","10265128","MAMMOTH C A OLD MAMMOTH RD A MAMMOTH LAKES CA","ST",37.635213,-118.965689,FALSE,2021-08-20 13:28:01
"1124","USGS","340313118574701","LITTLE SYCAMORE CYN C A HWY 1 NR SOLROMAR CA","ST",34.0536189,-118.9639862,FALSE,2021-08-20 13:28:01
"1125","USGS","11194000","KERN R NR BAKERSFIELD CA","ST",35.43162386,-118.9462092,FALSE,2021-08-20 13:28:01
"1126","USGS","374501118561501","OWENS R BL BIG SPRINGS NR MAMMOTH LAKES CA","ST",37.7502097,-118.9384738,FALSE,2021-08-20 13:28:01
"1127","USGS","11105660","ARROYO SEQUIT A CARRILLO ST BCH NR PT MUGU CA","ST",34.04556336,-118.934818,FALSE,2021-08-20 13:28:01
"1128","USGS","341334118554501","ARROYO CONEJO A HILL CYN CA","ST",34.22611567,-118.9300983,FALSE,2021-08-20 13:28:01
"1129","USGS","11113000","SESPE C NR FILLMORE","ST",34.4416618,-118.9273212,FALSE,2021-08-20 13:28:01
"1130","USGS","341618118552201","ARROYO SIMI A HITCH RD CA","ST",34.27166977,-118.9237096,FALSE,2021-08-20 13:28:01
"1131","USGS","11209500","NF KAWEAH R A KAWEAH CA","ST",36.49022518,-118.9209344,FALSE,2021-08-20 13:28:01
"1132","USGS","10265130","MAMMOTH C A HWY 395 NR  MAMMOTH LAKES CA","ST",37.63771209,-118.9037433,FALSE,2021-08-20 13:28:01
"1133","USGS","10265140","MAMMOTH C FLUME NR MAMMOTH LAKES CA","ST",37.64048976,-118.90041,FALSE,2021-08-20 13:28:01
"1134","USGS","341637118522601","ARROYO SIMI AT MOORPARK RD CA","ST",34.27694724,-118.8748189,FALSE,2021-08-20 13:28:01
"1135","USGS","10265143","HOT C AB HOT C FISH HATCHERY NR MAMMOTH LAKES CA","ST",37.64354464,-118.8540202,FALSE,2021-08-20 13:28:01
"1136","USGS","373837118510801","MAMMOTH C AB HOT C NR MAMMOTH LAKES CA","ST",37.6435446,-118.8531868,FALSE,2021-08-20 13:28:01
"1137","USGS","373835118510701","HOT C BL FISH HATCHERY NR MAMMOTH LAKES - SITE A","ST",37.64298908,-118.852909,FALSE,2021-08-20 13:28:01
"1138","USGS","341733118505001","ARROYO SIMI AT LOS ANGELES AVENUE CA","ST",34.29250205,-118.8481512,FALSE,2021-08-20 13:28:01
"1139","USGS","10265160","LITTLE HOT C BL HOT SPR NR MAMMOTH LAKES, CA","ST",37.6902105,-118.8429107,FALSE,2021-08-20 13:28:01
"1140","USGS","10265147","HOT C AB GORGE GEYSER NR MAMMOTH LAKES CA","ST",37.65743307,-118.8326313,FALSE,2021-08-20 13:28:01
"1141","USGS","373944118493601","HOT C A HOT SPRINGS NR MAMMOTH LAKES CA","ST",37.66215518,-118.8276313,FALSE,2021-08-20 13:28:01
"1142","USGS","10265150","HOT C A FLUME NR MAMMOTH LAKES CA","ST",37.66882166,-118.8176312,FALSE,2021-08-20 13:28:01
"1143","USGS","11105580","ZUMA C A RAINSFORD PL NR MALIBU CA","ST",34.02250765,-118.8170344,FALSE,2021-08-20 13:28:01
"1144","USGS","363113118480101","MARBLE F KAWEAH R A POTWISHA CAMP,CALIF","ST",36.52022328,-118.8012097,FALSE,2021-08-20 13:28:01
"1145","USGS","371212118480001","SF SAN JOAQUIN R NR MT HENRY,CALIF","ST",37.20327154,-118.8009465,FALSE,2021-08-20 13:28:01
"1146","USGS","11208000","MARBLE F KAWEAH R (R ONLY) A POTWISHA CAMP CA","ST",36.5218899,-118.7992652,FALSE,2021-08-20 13:28:01
"1147","USGS","341640118474502","ARROYO SIMI AT MADERA RD BRIDGE NR SIMI CA","ST",34.2777804,-118.7967603,FALSE,2021-08-20 13:28:01
"1148","USGS","371123118473601","SF SAN JOAQUIN R NR EVOLUTION VLY CA","ST",37.1896604,-118.7942793,FALSE,2021-08-20 13:28:01
"1149","USGS","11206500","MF KAWEAH R NR POTWISHA CAMP(RIVER ONLY) CA","ST",36.51300095,-118.7917648,FALSE,2021-08-20 13:28:01
"1150","USGS","11208730","EF KAWEAH R NR THREE RIVERS CA","ST",36.4513346,-118.7884306,FALSE,2021-08-20 13:28:01
"1151","USGS","11104400","MALIBU C A CORNELL CA","ST",34.11417268,-118.7792567,FALSE,2021-08-20 13:28:01
"1152","USGS","370847118462601","SF SAN JOAQUIN R NR EMERALD PK.,CALIF","ST",37.14632714,-118.774833,FALSE,2021-08-20 13:28:01
"1153","USGS","11208680","SQUIRREL C BL MINERAL KING HWY NR HAMMOND CA","ST",36.4432788,-118.7675966,FALSE,2021-08-20 13:28:01
"1154","USGS","340215118455401","LATIGO C A LATIGO CYN RD NR PT DUME CA","ST",34.03750716,-118.7659212,FALSE,2021-08-20 13:28:01
"1155","USGS","363112118454601","MF KAWEAH R NR BUCKEYE FLAT CA","ST",36.51994496,-118.7637087,FALSE,2021-08-20 13:28:01
"1156","USGS","371127118454201","EVOLUTION C NR EVOLUTION MEADOW,CALIF.","ST",37.1907705,-118.7626125,FALSE,2021-08-20 13:28:01
"1157","USGS","362100118454001","SF KAWEAH R A SF RANGER STATION CA","ST",36.34994604,-118.7620397,FALSE,2021-08-20 13:28:01
"1158","USGS","11110000","PIRU C NR PIRU CA","ST",34.42499608,-118.7620366,FALSE,2021-08-20 13:28:01
"1159","USGS","363107118453501","PARADISE C NR BUCKEYE FLAT,CALIF","ST",36.518556,-118.760653,FALSE,2021-08-20 13:28:01
"1160","USGS","362540118452901","EF KAWEAH R A LOOKOUT PT CA","ST",36.42772325,-118.758985,FALSE,2021-08-20 13:28:01
"1161","USGS","11109600","PIRU CREEK ABOVE LAKE PIRU CA","ST",34.52304728,-118.7570362,FALSE,2021-08-20 13:28:01
"1162","USGS","340655118451801","MEDEA C A PARAMOUNT RCH NR CORNELL CA","ST",34.11528369,-118.7559224,FALSE,2021-08-20 13:28:01
"1163","USGS","11109800","PIRU CREEK BELOW SANTA FELICIA DAM CA","ST",34.4602723,-118.7520361,FALSE,2021-08-20 13:28:01
"1164","USGS","363138118445801","MORO C NR BUCKEYE FLAT CA","ST",36.52716695,-118.750375,FALSE,2021-08-20 13:28:01
"1165","USGS","11109550","PIRU C AB FRENCHMANS FLAT CA","ST",34.63082016,-118.7484244,FALSE,2021-08-20 13:28:01
"1166","USGS","363634118444901","CLOVER C NR GENERALS HWY CA","ST",36.60938874,-118.7478763,FALSE,2021-08-20 13:28:01
"1167","USGS","365543118444001","MF KINGS R NR BLUE CYN FALLS CA","ST",36.928552,-118.745381,FALSE,2021-08-20 13:28:01
"1168","USGS","10265360","HILTON C A LK CROWLEY CA","ST",37.57937674,-118.7415163,FALSE,2021-08-20 13:28:01
"1169","USGS","11109000","SANTA CLARA R NR PIRU CA","ST",34.40360813,-118.739258,FALSE,2021-08-20 13:28:01
"1170","USGS","363623118441401","SILLIMAN C NR GENERALS HWY CA","ST",36.60633295,-118.7381539,FALSE,2021-08-20 13:28:01
"1171","USGS","362542118432701","HORSE C NR LOOKOUT PT RANGER STATION CA","ST",36.42827808,-118.7250955,FALSE,2021-08-20 13:28:01
"1172","USGS","371025118432101","EVOLUTION C NR EVOLUTION LAKE,CALIF.","ST",37.1735476,-118.7234446,FALSE,2021-08-20 13:28:01
"1173","USGS","371017118424601","DARWIN CYN C NR EVOLUTION LAKE,CALIF.","ST",37.1713252,-118.7137222,FALSE,2021-08-20 13:28:01
"1174","USGS","363629118424201","MARBLE F KAWEAH R NR LODGEPOLE CAMP CA","ST",36.6079989,-118.7125979,FALSE,2021-08-20 13:28:01
"1175","USGS","342359118424501","SANTA CLARA R 200 FT BL TAPO CYN E RD NR VAL VERDE","ST",34.3997222,-118.7125,FALSE,2021-08-20 13:28:01
"1176","USGS","345002118424201","CALIFORNIA AQUEDUCT CHECK 41 A TEHACHAPI AFTERBAY","ST",34.83388889,-118.7116667,FALSE,2021-08-20 13:28:01
"1177","USGS","371033118423501","MCGEE CYN C NR COLBY MEADOW,CALIF","ST",37.1757695,-118.7106668,FALSE,2021-08-20 13:28:01
"1178","USGS","11108500","SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA","ST",34.39971939,-118.7048126,FALSE,2021-08-20 13:28:01
"1179","USGS","11208650","REDWOOD C AB MINERAL KING HWY NR HAMMOND CA","ST",36.4538329,-118.7037065,FALSE,2021-08-20 13:28:01
"1180","USGS","11105500","MALIBU C AT CRATER CAMP NR CALABASAS CA","ST",34.07778456,-118.7017534,FALSE,2021-08-20 13:28:01
"1181","USGS","11206820","MARBLE FORK KAWEAH R AB HORSE C NR LODGEPOLE CA","ST",36.61166667,-118.7016667,FALSE,2021-08-20 13:28:01
"1182","USGS","11105410","COLD C A PIUMA RD NR MONTE NIDO CA","ST",34.07917344,-118.6992534,FALSE,2021-08-20 13:28:01
"1183","USGS","364809118413901","LEWIS C A PARK BOUNDARY,CALIF","ST",36.80244156,-118.6951007,FALSE,2021-08-20 13:28:01
"1184","USGS","364101118412400","N LOST LK C NR CEDAR GROVE CA","ST",36.68355357,-118.690932,FALSE,2021-08-20 13:28:01
"1185","USGS","11206800","MARBLE FORK KAWEAH R AB TOKOPAH FALLS NR KAWEAH CA","ST",36.60855386,-118.6887086,FALSE,2021-08-20 13:28:01
"1186","USGS","364236118411301","SUGARLOAF C NR COMANCHE MEADOWS CA","ST",36.70994225,-118.6878769,FALSE,2021-08-20 13:28:01
"1187","USGS","340245118411501","MALIBU C A PALM CYN LANE A MALIBU CA","ST",34.0459722,-118.6876389,FALSE,2021-08-20 13:28:01
"1188","USGS","10265702","ROCK C AB DIV NR TOMS PLACE CA","ST",37.54993206,-118.6865142,FALSE,2021-08-20 13:28:01
"1189","USGS","364000118404500","SF SUGARLOAF C NR CEDAR GROVE CA","ST",36.6666089,-118.6800983,FALSE,2021-08-20 13:28:01
"1190","USGS","364234118404401","SF SUGARLOAF C NR COMANCHE MEADOWS CA","ST",36.70938648,-118.6798213,FALSE,2021-08-20 13:28:01
"1191","USGS","364723118403401","SHEEP C NR CEDAR GROVE,CALIF","ST",36.7896635,-118.6770447,FALSE,2021-08-20 13:28:01
"1192","USGS","365650118403001","MF KINGS R BL SLIDE C CA","ST",36.9471615,-118.675936,FALSE,2021-08-20 13:28:01
"1193","USGS","11208630","ATWELL C AB MINERAL KING HWY NR HAMMOND CA","ST",36.46577658,-118.6759284,FALSE,2021-08-20 13:28:01
"1194","USGS","362102118402801","SF KAWEAH R NR HOCKETT LAKES CA","ST",36.35049984,-118.6753712,FALSE,2021-08-20 13:28:01
"1195","USGS","342420118402201","SANTA CLARA R 0.1 MI AB POTRERO CYN NR VAL VERDE","ST",34.40555556,-118.6727778,FALSE,2021-08-20 13:28:01
"1196","USGS","11212423","SF KINGS R A CEDAR GROVE CA","ST",36.79021886,-118.6698224,FALSE,2021-08-20 13:28:01
"1197","USGS","362730118400001","EF KAWEAH R NR CABIN COVE CA","ST",36.45827644,-118.6675948,FALSE,2021-08-20 13:28:01
"1198","USGS","370059118394101","GODDARD C NR TUNEMAH LK CA","ST",37.01632696,-118.6623262,FALSE,2021-08-20 13:28:01
"1199","USGS","370102118391901","DISAPPEARING C NR MT WOODWORTH CA","ST",37.01716017,-118.656215,FALSE,2021-08-20 13:28:01
"1200","USGS","11208625","EF KAWEAH R A SEQ NATL P BNDRY NR HAMMOND CA","ST",36.4582761,-118.6539834,FALSE,2021-08-20 13:28:01
"1201","USGS","365743118382501","DOUGHERTY C IN SIMPSON MDW CA","ST",36.96188288,-118.6412135,FALSE,2021-08-20 13:28:01
"1202","USGS","364406118382200","SUGARLOAF C TRIB A MOUTH NR CEDAR GROVE CA","ST",36.73494086,-118.6403767,FALSE,2021-08-20 13:28:01
"1203","USGS","342507118380301","SANTA CLARA R 0.3 MI BL CASTAIC C NR VALENCIA CA","ST",34.4186074,-118.6350884,FALSE,2021-08-20 13:28:01
"1204","USGS","365808118375901","HORSESHOE C IN SIMPSON MDW CA","ST",36.9688271,-118.6339913,FALSE,2021-08-20 13:28:01
"1205","USGS","364427118373900","FERGUSON C A MOUTH NR CEDAR GROVE CA","ST",36.74077385,-118.6284322,FALSE,2021-08-20 13:28:01
"1206","USGS","365845118373601","MF KINGS R IN SIMPSON MDW CA","ST",36.97910466,-118.6276025,FALSE,2021-08-20 13:28:01
